customer_id,card_tenure,risk_score,num_promoted,avg_bal,geo_group,res_type,
SB0000117879,123,644,0,3126,E,CN,
SB0000087456,20,758,0,3827,W,SI,
SB0000020849,151,664,0,3355,E,CO,
SB0000053357,186,746,0,2940,E,SI,
SB0000130070,111,520,0,260,N,TO,
SB0000026315,139,520,0,3273,E,TO,
SB0000069280,155,684,0,3525,E,CO,
SB0000117569,202,709,0,3736,SE,CO,
SB0000108794,171,636,0,3691,E,CN,
SB0000136809,230,648,0,3469,SE,CN,
SB0000114836,91,718,0,3622,N,CO,
SB0000056458,123,736,0,2967,E,SI,
SB0000097337,143,619,0,3799,E,CN,
SB0000054400,83,520,0,1099,N,TO,
SB0000140038,123,664,0,1761,E,CO,
SB0000095926,139,683,0,3091,E,CO,
SB0000150117,123,520,0,2569,E,TO,
SB0000115150,242,755,0,3487,SE,SI,
SB0000129076,87,520,0,1972,N,TO,
SB0000018305,48,531,0,3983,W,TO,
SB0000056837,135,703,0,3371,E,CO,
SB0000150776,246,755,0,3879,SE,SI,
SB0000035306,111,705,0,3746,N,CO,
SB0000105237,179,759,0,3484,E,SI,
SB0000076336,119,702,0,1846,N,CO,
SB0000131209,139,731,0,2170,E,SI,
SB0000072833,143,520,0,3627,E,TO,
SB0000150332,20,520,0,2190,W,TO,
SB0000098398,175,744,0,-132,E,SI,
SB0000150154,71,759,0,2997,W,SI,
SB0000129193,171,677,0,2816,E,CO,
SB0000121710,198,520,0,-132,E,TO,
SB0000012852,163,632,0,3655,E,CN,
SB0000085651,163,718,0,3534,E,CO,
SB0000135262,,520,0,441,E,TO,
SB0000125208,115,720,0,2657,N,CO,
SB0000110491,115,758,0,3557,N,SI,
SB0000012353,83,710,0,3675,N,CO,
SB0000078574,238,730,0,2082,SE,SI,
SB0000136356,179,689,0,3115,E,CO,
SB0000101667,151,638,0,2770,E,CN,
SB0000093464,171,520,0,2754,E,TO,
SB0000015355,115,756,0,3655,N,SI,
SB0000036933,151,690,0,2914,E,CO,
SB0000072396,63,520,0,1047,W,TO,
SB0000050661,107,633,0,2967,N,CN,
SB0000130069,151,520,0,3792,,TO,
SB0000029186,56,703,0,2701,W,CO,
SB0000119005,190,703,0,3056,E,CO,
SB0000092116,111,732,0,2084,N,SI,
SB0000047883,67,520,0,252,W,TO,
SB0000149394,186,520,0,3573,E,TO,
SB0000018056,182,694,0,,E,CO,
SB0000035400,40,652,0,4035,W,CO,
SB0000114842,60,752,0,3056,W,SI,
SB0000150374,67,520,0,9016,W,TO,
SB0000030448,67,719,0,2878,W,CO,
SB0000130845,167,635,0,3770,E,CN,
SB0000109010,234,520,0,1003,SE,TO,
SB0000122393,179,716,0,3332,E,CO,
SB0000054775,151,697,0,2524,E,CO,
SB0000020010,198,648,0,3410,E,CN,
SB0000142280,131,694,0,2560,E,CO,
SB0000118660,127,643,0,3495,E,CN,
SB0000102888,135,655,0,1344,E,CO,
SB0000094937,202,697,0,3370,SE,CO,
SB0000032852,179,695,0,2978,E,CO,
SB0000095996,214,520,0,3013,SE,TO,
SB0000140498,75,662,0,3365,N,CO,
SB0000106601,139,751,0,2967,E,SI,
SB0000054294,87,737,0,3510,N,SI,
SB0000037831,246,685,0,3675,SE,CO,
SB0000111255,56,693,0,3218,W,CO,
SB0000091241,206,520,0,590,SE,TO,
SB0000122973,151,657,0,1049,E,CO,
SB0000080605,186,699,0,1639,E,CO,
SB0000049617,103,684,0,3292,N,CO,
SB0000063701,135,658,0,2947,E,CO,
SB0000031698,67,690,0,3764,W,CO,
SB0000097868,44,720,0,2524,W,CO,
SB0000055130,147,677,0,1887,E,CO,
SB0000124301,107,737,0,3336,N,SI,
SB0000042946,111,592,0,3321,N,RE,
SB0000121576,179,739,0,2290,E,SI,
SB0000146752,175,722,0,2743,E,CO,
SB0000045434,182,586,0,3452,E,RE,
SB0000024424,182,759,0,1965,E,SI,
SB0000093957,91,663,0,3115,N,CO,
SB0000079358,155,760,0,3113,E,SI,
SB0000134758,127,604,0,2976,E,RE,
SB0000090342,147,672,0,1949,E,CO,
SB0000061085,159,759,0,3914,E,SI,
SB0000082423,71,720,0,3188,W,CO,
SB0000118988,,665,0,3846,E,CO,
SB0000019265,167,520,0,2537,E,TO,
SB0000020391,179,738,0,2726,E,SI,
SB0000039206,171,520,0,1834,E,TO,
SB0000116850,75,728,0,3646,N,SI,
SB0000062954,60,673,0,1934,W,CO,
SB0000027458,111,520,0,3295,N,TO,
SB0000014939,115,700,0,3877,N,CO,
SB0000045743,95,728,0,3720,N,SI,
SB0000114881,147,744,0,3339,E,SI,
SB0000140224,83,695,0,2642,N,,
SB0000092341,48,750,0,4029,W,SI,
SB0000093055,135,700,0,2242,E,CO,
SB0000129394,20,709,0,3995,W,CO,
SB0000048190,179,745,0,3666,E,SI,
SB0000116205,234,520,0,342,SE,TO,
SB0000146704,71,733,0,399,W,,
SB0000083021,155,623,0,2775,E,CN,
SB0000132980,111,520,0,3293,N,TO,
SB0000025132,246,717,0,3688,SE,CO,
SB0000074076,546,722,0,3088,E,CO,
SB0000050228,246,760,0,2819,SE,SI,
SB0000029751,123,705,0,2932,E,CO,
SB0000060078,171,644,0,3192,E,CN,
SB0000108558,135,698,0,3268,E,CO,
SB0000098402,167,520,0,1504,E,TO,
SB0000082046,218,738,0,2436,SE,SI,
SB0000035731,179,759,0,-132,E,SI,
SB0000094317,99,653,0,2827,N,CO,
SB0000123494,87,520,0,921,N,TO,
SB0000092492,218,758,0,,SE,SI,
SB0000027334,103,687,0,3233,N,CO,
SB0000104827,103,520,0,2703,N,TO,
SB0000119160,123,688,0,2631,E,CO,
SB0000026362,115,742,0,3557,N,SI,
SB0000127480,155,663,0,3179,E,CO,
SB0000137323,111,520,0,3688,N,,
SB0000106558,202,520,0,2931,SE,TO,
SB0000114676,246,520,0,2411,SE,TO,
SB0000100374,186,638,0,3262,E,CN,
SB0000042596,246,716,0,3569,SE,CO,
SB0000147313,71,648,0,2893,W,CN,
SB0000066010,67,760,0,3990,W,SI,
SB0000105309,40,520,0,,W,TO,
SB0000032474,60,660,0,3360,W,CO,
SB0000085312,214,609,0,4080,SE,RE,
SB0000141643,151,520,0,1735,E,TO,
SB0000036225,60,683,0,3731,W,CO,
SB0000150530,234,520,0,-132,SE,TO,
SB0000103060,91,605,0,3197,N,,
SB0000091678,123,661,0,2090,E,CO,
SB0000083866,103,760,0,3598,N,SI,
SB0000082303,127,683,0,2672,E,CO,
SB0000113950,91,572,0,3410,N,RE,
SB0000064107,155,706,0,2810,E,CO,
SB0000039334,175,722,0,3240,E,CO,
SB0000016600,91,601,0,3675,N,RE,
SB0000054780,576,711,0,3727,W,CO,
SB0000130807,91,625,0,2985,N,CN,
SB0000030754,139,720,0,2675,E,CO,
SB0000091324,71,747,0,3705,W,SI,
SB0000104445,131,703,0,1890,,CO,
SB0000013108,111,734,0,3650,N,SI,
SB0000146559,246,758,0,,SE,SI,
SB0000034109,111,520,0,,N,TO,
SB0000129453,190,676,0,3497,E,CO,
SB0000115869,,683,0,3012,N,CO,
SB0000119675,119,694,0,2436,N,CO,
SB0000055234,75,712,0,2473,N,CO,
SB0000067129,186,520,0,2522,E,TO,
SB0000047279,163,692,0,3556,E,CO,
SB0000103639,163,677,0,3782,E,CO,
SB0000071975,119,689,0,3542,N,CO,
SB0000015350,127,747,0,1787,,SI,
SB0000039277,214,661,0,2825,SE,,
SB0000140580,210,520,0,3354,SE,TO,
SB0000034825,119,689,0,3180,N,CO,
SB0000097096,67,711,0,2337,W,CO,
SB0000148254,198,687,0,2819,E,CO,
SB0000143667,60,684,0,2524,W,CO,
SB0000014161,52,637,0,2471,W,CN,
SB0000144993,182,520,0,3053,E,TO,
SB0000036005,159,520,0,2958,E,TO,
SB0000103652,151,659,0,3205,E,CO,
SB0000146243,159,627,0,3218,E,CN,
SB0000032168,190,755,0,3976,E,SI,
SB0000044023,123,733,0,3395,E,SI,
SB0000134699,115,671,0,2743,N,CO,
SB0000121122,163,664,0,3115,E,,
SB0000124352,63,722,0,3633,W,CO,
SB0000134702,135,609,0,3750,E,RE,
SB0000090854,99,705,0,3070,N,CO,
SB0000086097,218,740,0,3409,,SI,
SB0000013305,83,662,0,3410,N,CO,
SB0000086703,139,695,0,3056,E,CO,
SB0000024847,95,520,0,3417,N,TO,
SB0000093378,123,666,0,3419,E,CO,
SB0000022597,67,520,0,2579,W,TO,
SB0000038790,87,650,0,2918,N,CN,
SB0000041454,171,520,0,3314,E,TO,
SB0000145468,163,692,0,3038,E,CO,
SB0000029787,115,688,0,753,N,CO,
SB0000150775,143,694,0,2524,E,CO,
SB0000087278,127,520,0,3056,E,TO,
SB0000061407,52,738,0,2878,W,,
SB0000134342,202,708,0,3321,SE,CO,
SB0000058352,222,753,0,3693,SE,SI,
SB0000094953,179,673,0,3593,E,CO,
SB0000018933,151,520,0,3330,E,TO,
SB0000075026,79,654,0,2908,N,CO,
SB0000110798,83,718,0,2942,N,CO,
SB0000033352,48,520,0,1397,W,TO,
SB0000098580,67,725,0,3596,W,SI,
SB0000031976,163,760,0,3336,E,SI,
SB0000096869,151,718,0,1783,E,CO,
SB0000126762,83,706,0,1816,N,CO,
SB0000061494,111,731,0,3706,N,,
SB0000032668,107,714,0,2117,N,CO,
SB0000065778,246,760,0,2967,SE,,
SB0000033591,107,619,0,2982,N,CN,
SB0000149257,246,603,0,3675,,RE,
SB0000110220,163,660,0,2808,E,CO,
SB0000143556,535,608,0,3336,N,,
SB0000093054,103,586,0,3675,N,RE,
SB0000121469,107,520,0,1455,N,TO,
SB0000050143,218,520,0,2846,SE,TO,
SB0000077101,71,723,0,3336,W,CO,
SB0000127904,234,520,0,3174,SE,TO,
SB0000101890,63,658,0,3498,W,CO,
SB0000084671,115,676,0,2905,N,CO,
SB0000031343,119,742,0,3313,N,SI,
SB0000097870,143,739,0,2761,E,SI,
SB0000021561,67,737,0,,W,,
SB0000101190,139,520,0,2982,E,TO,
SB0000076779,60,684,0,3043,W,CO,
SB0000150708,186,724,0,2235,E,SI,
SB0000109041,163,752,0,3250,,SI,
SB0000144164,139,678,0,3341,E,CO,
SB0000025602,155,672,0,,E,CO,
SB0000129699,194,691,0,2232,E,CO,
SB0000094573,103,609,0,3259,N,RE,
SB0000150417,95,745,0,2542,N,SI,
SB0000068330,119,668,0,895,N,CO,
SB0000120254,175,749,0,-132,E,SI,
SB0000058485,99,684,0,3704,N,CO,
SB0000062676,139,520,0,,E,TO,
SB0000059389,159,654,0,2329,E,CO,
SB0000090959,159,758,0,3622,E,SI,
SB0000105398,206,748,0,3233,SE,SI,
SB0000079608,230,520,0,3618,SE,TO,
SB0000087263,131,658,0,2914,E,CO,
SB0000048103,71,718,0,3534,W,CO,
SB0000019076,91,520,0,1021,N,TO,
SB0000030009,79,601,0,3687,N,RE,
SB0000109550,119,661,0,3454,N,CO,
SB0000012842,67,688,0,3303,W,CO,
SB0000027236,242,755,0,4083,SE,SI,
SB0000075877,131,520,0,2659,E,TO,
SB0000117864,75,739,0,3029,N,SI,
SB0000077716,131,520,0,4077,E,TO,
SB0000080376,206,746,0,3940,SE,,
SB0000033853,167,608,0,2793,E,RE,
SB0000054538,151,659,0,3675,E,CO,
SB0000113844,182,727,0,8709,E,SI,
SB0000022528,198,679,0,3321,E,CO,
SB0000147700,163,738,0,2737,E,SI,
SB0000039404,147,707,0,2299,E,CO,
SB0000036156,111,628,0,3516,N,CN,
SB0000097514,139,691,0,3670,E,CO,
SB0000128224,115,760,0,2728,N,SI,
SB0000073998,83,719,0,3371,N,CO,
SB0000058067,91,599,0,3941,N,RE,
SB0000116234,95,520,0,3167,N,,
SB0000020259,175,705,0,2170,E,CO,
SB0000148712,186,520,0,1061,E,TO,
SB0000041113,171,722,0,3524,E,CO,
SB0000100081,222,718,0,3286,SE,CO,
SB0000021751,95,520,0,3963,N,TO,
SB0000046301,83,520,0,3899,N,TO,
SB0000022800,115,625,0,3704,N,CN,
SB0000146021,238,520,0,3314,SE,TO,
SB0000027603,119,666,0,3906,N,CO,
SB0000116708,179,682,0,1956,E,CO,
SB0000080627,222,759,0,,SE,SI,
SB0000013587,,632,0,3847,SE,CN,
SB0000134991,222,520,0,3658,SE,TO,
SB0000041233,210,652,0,3298,SE,CN,
SB0000143373,186,757,0,3499,E,SI,
SB0000106041,95,685,0,3410,N,CO,
SB0000047720,91,683,0,2724,N,CO,
SB0000148983,190,666,0,2403,E,CO,
SB0000135321,91,707,0,753,N,CO,
SB0000025338,95,726,0,3131,N,SI,
SB0000130091,242,520,0,3088,SE,TO,
SB0000050211,179,631,0,3684,E,CN,
SB0000099862,186,520,0,459,E,TO,
SB0000096719,163,701,0,3444,E,CO,
SB0000130323,107,729,0,3339,N,SI,
SB0000139909,119,556,0,3888,N,TO,
SB0000123580,179,713,0,1568,E,CO,
SB0000134955,79,690,0,3233,N,CO,
SB0000069448,115,699,0,3020,N,CO,
SB0000025303,155,668,0,3607,E,CO,
SB0000058282,135,585,0,3498,E,RE,
SB0000052234,151,520,0,3598,E,TO,
SB0000056597,103,698,0,3587,N,CO,
SB0000106471,36,520,0,4029,W,TO,
SB0000102449,147,719,0,3268,E,CO,
SB0000018134,155,638,0,3410,E,CN,
SB0000015981,155,520,0,-132,E,TO,
SB0000128238,79,748,0,3193,N,SI,
SB0000092445,214,750,0,3509,SE,SI,
SB0000017655,135,524,0,3994,E,TO,
SB0000050801,79,605,0,2878,N,RE,
SB0000084637,206,520,0,,SE,TO,
SB0000045338,135,648,0,3374,E,CN,
SB0000026543,40,520,0,2990,W,TO,
SB0000116753,190,666,0,3675,E,CO,
SB0000020022,95,673,0,3321,N,CO,
SB0000135819,202,585,0,3631,SE,RE,
SB0000120773,131,732,0,2949,E,,
SB0000110062,131,640,0,3543,E,CN,
SB0000040522,119,748,0,3312,N,SI,
SB0000119954,190,686,0,2878,E,CO,
SB0000098113,155,679,0,2436,E,CO,
SB0000042367,186,684,0,3587,E,CO,
SB0000119858,238,520,0,2926,SE,TO,
SB0000132167,210,520,0,1128,SE,TO,
SB0000138437,123,727,0,2524,E,SI,
SB0000142774,230,760,0,1217,SE,SI,
SB0000114102,182,706,0,3122,E,CO,
SB0000117362,91,520,0,2254,N,TO,
SB0000040366,135,520,0,1632,E,TO,
SB0000053870,103,533,0,3887,N,TO,
SB0000026623,198,700,0,1904,E,CO,
SB0000026612,44,743,0,3144,W,SI,
SB0000109896,123,520,0,2701,E,TO,
SB0000074579,67,712,0,2825,W,CO,
SB0000140104,107,520,0,3427,N,TO,
SB0000038632,131,605,0,3852,E,RE,
SB0000132332,147,520,0,1604,E,TO,
SB0000041403,175,700,0,1515,E,CO,
SB0000125805,123,687,0,2437,E,CO,
SB0000143380,155,669,1,3157,E,CO,
SB0000076626,135,520,0,2891,E,TO,
SB0000012567,218,760,0,2436,SE,,
SB0000016673,210,687,0,3247,SE,CO,
SB0000063731,167,600,0,2628,E,RE,
SB0000114217,71,685,0,2276,W,CO,
SB0000149410,167,707,0,3728,E,CO,
SB0000036833,190,743,0,3705,E,SI,
SB0000140195,95,655,0,2967,N,CO,
SB0000048521,179,520,0,2991,E,TO,
SB0000016697,60,728,0,3728,W,SI,
SB0000133232,87,700,0,2982,N,CO,
SB0000075273,155,685,0,3319,,,
SB0000024461,155,626,0,2511,E,CN,
SB0000015102,167,626,0,3026,E,CN,
SB0000140888,186,725,0,2927,E,SI,
SB0000049949,167,757,0,3764,E,SI,
SB0000100968,202,700,0,1988,SE,CO,
SB0000031460,198,520,0,3858,E,,
SB0000109713,186,520,0,4021,E,TO,
SB0000041987,155,755,0,1123,E,SI,
SB0000040345,67,637,0,8448,W,CN,
SB0000022479,,687,0,3640,N,CO,
SB0000095458,119,520,0,1404,N,TO,
SB0000124043,238,756,0,3779,SE,SI,
SB0000027593,87,703,0,3443,N,CO,
SB0000017013,103,705,0,2914,N,CO,
SB0000056063,115,581,0,3404,N,RE,
SB0000113913,131,743,0,3056,E,SI,
SB0000091786,103,671,0,3086,N,CO,
SB0000108462,198,682,0,3056,E,CO,
SB0000084025,48,629,0,3587,W,CN,
SB0000055649,210,750,0,,SE,SI,
SB0000076615,119,520,0,-132,N,TO,
SB0000041554,56,655,0,3728,,CO,
SB0000032572,218,760,0,593,SE,SI,
SB0000083466,,660,0,2644,,CO,
SB0000092231,135,705,0,3419,E,CO,
SB0000088183,143,691,0,1727,E,CO,
SB0000130006,56,673,0,3419,W,CO,
SB0000124974,63,724,0,3534,W,CO,
SB0000115750,83,604,0,3675,N,RE,
SB0000093118,44,760,0,2661,W,SI,
SB0000046918,56,685,0,3159,W,CO,
SB0000128088,163,520,0,713,E,TO,
SB0000116201,95,696,0,2524,N,CO,
SB0000107948,71,520,0,3909,W,TO,
SB0000143784,226,647,0,2082,SE,CN,
SB0000043202,234,633,0,2507,SE,CN,
SB0000070418,91,588,0,2725,N,RE,
SB0000084302,163,520,0,516,E,TO,
SB0000135836,123,641,0,3705,E,,
SB0000082435,123,520,0,3724,E,TO,
SB0000105302,206,749,0,3286,SE,SI,
SB0000111955,230,742,0,2229,SE,SI,
SB0000105617,151,520,0,1036,E,TO,
SB0000066816,155,540,0,2628,E,TO,
SB0000032926,135,642,0,3251,E,,
SB0000028709,44,520,0,3193,W,TO,
SB0000069511,159,697,0,2790,E,CO,
SB0000127176,119,706,0,399,N,CO,
SB0000063096,99,723,0,2967,N,CO,
SB0000109583,159,685,0,665,E,CO,
SB0000049171,75,682,0,3303,N,CO,
SB0000036948,127,675,0,2874,E,CO,
SB0000012877,151,713,0,,,CO,
SB0000147209,143,692,0,2737,E,CO,
SB0000131515,87,698,0,3303,N,CO,
SB0000023922,135,650,0,2613,E,CN,
SB0000037311,143,684,0,2797,E,CO,
SB0000046507,115,520,0,3215,N,TO,
SB0000091277,87,643,0,3514,N,CN,
SB0000150758,103,605,0,3410,N,RE,
SB0000058027,139,577,0,3129,E,RE,
SB0000044851,28,654,0,4065,W,CO,
SB0000105191,91,669,0,2896,N,CO,
SB0000034833,167,724,0,1486,E,CO,
SB0000028613,52,631,0,3020,W,CN,
SB0000113508,198,520,0,1647,E,TO,
SB0000129181,171,707,0,2685,E,CO,
SB0000035796,246,759,0,3678,SE,SI,
SB0000137410,52,581,0,4057,W,RE,
SB0000112343,175,760,0,3262,E,SI,
SB0000135851,75,703,0,2498,N,CO,
SB0000122901,131,670,0,2303,E,CO,
SB0000110035,163,520,0,3872,E,TO,
SB0000086896,87,697,0,1108,N,CO,
SB0000083372,202,739,0,3852,SE,SI,
SB0000109001,214,682,0,3054,SE,CO,
SB0000031624,143,700,0,1108,E,CO,
SB0000119754,63,714,0,2782,W,CO,
SB0000079528,95,667,0,3959,N,CO,
SB0000075321,127,651,0,3672,E,CN,
SB0000043288,40,520,0,502,W,TO,
SB0000115499,147,520,0,4047,E,TO,
SB0000044200,171,703,0,2932,E,CO,
SB0000134185,246,733,0,2931,SE,SI,
SB0000047665,151,681,0,3162,E,CO,
SB0000130114,123,644,0,3436,E,CN,
SB0000050651,131,520,0,3259,E,TO,
SB0000049765,246,760,0,3233,SE,SI,
SB0000077724,131,561,0,3416,E,RE,
SB0000065757,175,663,0,3215,E,CO,
SB0000065155,95,694,0,3882,N,CO,
SB0000067385,44,717,0,7625,W,CO,
SB0000056442,119,520,0,916,N,TO,
SB0000075595,52,721,0,3519,W,CO,
SB0000136715,107,520,0,3693,N,TO,
SB0000105145,119,760,0,3680,N,SI,
SB0000104934,60,673,0,3239,W,CO,
SB0000115600,91,746,0,3204,N,SI,
SB0000074861,151,740,0,2113,E,SI,
SB0000046310,214,759,0,3233,SE,SI,
SB0000085814,48,736,0,3587,W,SI,
SB0000061938,83,697,0,2666,N,CO,
SB0000105618,194,717,0,3481,E,CO,
SB0000036651,63,520,0,3201,W,TO,
SB0000078196,135,733,0,568,E,SI,
SB0000076199,56,706,0,4012,W,CO,
SB0000021916,171,520,0,958,E,TO,
SB0000109641,127,520,0,2326,E,TO,
SB0000118951,115,672,0,2824,N,CO,
SB0000042879,91,685,0,3823,N,CO,
SB0000054869,123,648,0,3498,E,CN,
SB0000024737,190,745,0,1981,E,SI,
SB0000086249,202,756,0,3557,SE,SI,
SB0000099021,171,758,0,3254,E,SI,
SB0000130436,107,560,0,2878,N,RE,
SB0000016838,95,666,0,3401,N,CO,
SB0000096733,123,713,0,3772,E,CO,
SB0000062753,103,520,0,3498,N,TO,
SB0000023504,123,747,0,2082,E,SI,
SB0000140084,75,715,0,3631,N,CO,
SB0000127539,155,601,0,3174,E,RE,
SB0000029030,99,629,0,3347,N,CN,
SB0000107825,56,671,0,3410,W,CO,
SB0000088589,151,760,0,3215,E,SI,
SB0000071711,115,760,0,2951,N,SI,
SB0000042002,167,665,0,2976,E,CO,
SB0000036144,147,661,0,3472,E,CO,
SB0000045788,79,664,0,3614,N,CO,
SB0000090336,67,677,0,3622,W,CO,
SB0000145609,171,647,0,3926,E,CN,
SB0000119481,214,675,0,2631,,CO,
SB0000120399,230,742,0,2096,SE,SI,
SB0000028091,182,721,0,1240,E,CO,
SB0000029774,186,725,0,2834,E,SI,
SB0000089038,123,754,0,1757,E,SI,
SB0000098240,103,520,0,1538,N,TO,
SB0000114225,36,520,0,1461,W,TO,
SB0000038614,163,588,0,3254,E,RE,
SB0000069525,63,679,0,3460,W,CO,
SB0000029054,214,721,0,2072,SE,CO,
SB0000115260,127,629,0,2319,E,CN,
SB0000082322,83,667,0,3559,N,,
SB0000036054,95,597,0,3811,N,RE,
SB0000056100,246,520,0,,SE,TO,
SB0000032808,60,720,1,3888,W,CO,
SB0000095695,87,702,0,3427,N,CO,
SB0000088667,206,520,0,3719,SE,,
SB0000101046,135,676,0,3410,E,CO,
SB0000062922,36,735,0,3870,W,SI,
SB0000134367,198,520,0,2057,E,TO,
SB0000146771,95,667,0,3463,N,CO,
SB0000053234,115,707,0,2920,N,CO,
SB0000129163,167,520,0,1245,E,TO,
SB0000017513,40,747,0,3852,W,SI,
SB0000123429,202,582,0,3699,SE,RE,
SB0000079564,131,750,0,2156,E,SI,
SB0000051433,151,520,0,2260,E,TO,
SB0000023579,99,534,0,3406,N,TO,
SB0000021305,210,759,0,3728,SE,SI,
SB0000026725,167,690,0,3498,,,
SB0000022585,186,520,0,3866,E,TO,
SB0000017170,111,710,0,3044,,CO,
SB0000100917,48,603,0,4083,W,RE,
SB0000109450,198,760,0,2516,E,SI,
SB0000039757,163,675,0,2967,E,CO,
SB0000055144,87,688,0,2028,N,CO,
SB0000084343,139,759,0,3203,E,SI,
SB0000112250,87,710,0,3887,N,CO,
SB0000150847,67,520,0,2210,W,TO,
SB0000013566,95,644,0,3162,N,CN,
SB0000036957,171,520,0,1143,E,TO,
SB0000107558,147,618,0,3554,E,CN,
SB0000124036,115,695,0,3052,N,CO,
SB0000030841,222,520,0,4016,SE,TO,
SB0000046175,175,568,0,753,E,RE,
SB0000119924,210,706,0,2377,SE,CO,
SB0000052962,91,672,0,3757,N,CO,
SB0000068976,56,661,0,3144,W,CO,
SB0000069446,79,644,1,2368,N,CN,
SB0000016166,206,751,0,2449,SE,SI,
SB0000085372,139,670,0,3794,E,CO,
SB0000097684,163,735,0,3410,E,SI,
SB0000108344,71,672,0,3443,W,CO,
SB0000150285,,667,0,3233,E,CO,
SB0000093495,143,520,0,3587,E,TO,
SB0000033944,111,520,0,2303,N,TO,
SB0000015046,24,758,0,4056,W,SI,
SB0000052597,40,674,0,3799,W,CO,
SB0000086549,147,760,0,2985,E,SI,
SB0000057626,127,520,0,3769,E,TO,
SB0000060132,238,520,0,3590,SE,TO,
SB0000143834,194,655,0,3587,E,CO,
SB0000101151,147,520,0,1189,E,TO,
SB0000089445,155,675,0,3557,E,CO,
SB0000145211,222,756,0,2524,SE,SI,
SB0000018420,115,674,0,2347,N,,
SB0000042330,238,520,0,1893,SE,TO,
SB0000115717,95,554,0,3188,N,TO,
SB0000023144,71,624,0,3675,W,CN,
SB0000139145,75,674,0,3410,N,CO,
SB0000089602,131,740,0,3478,E,SI,
SB0000035399,190,718,0,2843,E,CO,
SB0000067473,95,520,0,3839,N,TO,
SB0000057833,87,520,0,3764,N,TO,
SB0000077279,52,726,0,3056,W,SI,
SB0000121915,159,677,0,3347,E,CO,
SB0000134401,135,721,0,3827,E,CO,
SB0000134962,246,610,0,4043,SE,RE,
SB0000070114,190,612,0,3193,E,RE,
SB0000115152,115,606,0,3879,N,RE,
SB0000063719,111,719,0,2177,N,CO,
SB0000121019,56,716,0,3351,W,CO,
SB0000042172,91,698,0,,N,CO,
SB0000049748,36,742,0,3746,W,SI,
SB0000143590,91,566,0,,N,RE,
SB0000091505,52,757,0,3711,W,SI,
SB0000039373,99,676,0,3690,N,CO,
SB0000060513,123,725,0,3658,E,SI,
SB0000041282,175,757,0,3926,E,SI,
SB0000109943,202,723,0,3617,SE,CO,
SB0000032290,67,520,0,3603,W,TO,
SB0000041152,87,676,0,3203,N,CO,
SB0000093206,214,639,0,2878,SE,CN,
SB0000031385,56,697,0,3077,W,CO,
SB0000052117,75,520,0,3463,N,TO,
SB0000087694,210,741,0,4074,SE,SI,
SB0000017484,56,741,0,3728,W,SI,
SB0000017843,131,628,0,3295,E,CN,
SB0000046065,167,520,0,2677,E,TO,
SB0000118456,,728,1,3336,E,SI,
SB0000016099,83,556,0,2878,N,RE,
SB0000068497,127,648,0,2613,E,CN,
SB0000143268,56,713,0,3830,W,CO,
SB0000072856,194,520,0,2273,E,TO,
SB0000053656,67,536,0,3670,W,TO,
SB0000133447,52,707,0,3321,W,CO,
SB0000149899,103,520,0,4012,N,TO,
SB0000085108,198,760,0,3895,E,SI,
SB0000095336,143,576,0,3233,E,RE,
SB0000084996,107,520,0,1283,N,TO,
SB0000064337,175,672,0,3286,E,CO,
SB0000104525,111,755,0,3410,N,SI,
SB0000062742,131,707,0,1285,E,CO,
SB0000122198,147,729,0,2782,E,SI,
SB0000034703,135,664,0,1249,E,CO,
SB0000035656,186,726,0,3423,E,SI,
SB0000124512,246,747,0,3410,SE,SI,
SB0000119577,194,741,0,3577,E,SI,
SB0000050006,159,614,0,4098,E,RE,
SB0000130273,143,520,0,3128,E,TO,
SB0000089670,147,702,0,3351,E,CO,
SB0000052326,95,705,0,3410,,CO,
SB0000106598,123,573,0,2878,E,RE,
SB0000061981,127,755,0,2621,E,SI,
SB0000097583,115,683,0,3625,N,CO,
SB0000049596,167,520,0,3551,E,TO,
SB0000127882,,520,0,776,E,TO,
SB0000062817,99,520,0,2753,N,TO,
SB0000108481,111,624,0,314,N,CN,
SB0000021639,163,520,0,3527,E,TO,
SB0000113911,95,633,0,3357,N,CN,
SB0000105419,179,731,0,1977,E,SI,
SB0000111072,214,520,0,3731,SE,TO,
SB0000126294,139,732,0,1727,E,SI,
SB0000073671,95,729,0,3658,N,SI,
SB0000060700,119,622,0,2938,N,CN,
SB0000068969,179,599,0,2554,,RE,
SB0000139028,143,712,0,2260,E,CO,
SB0000100959,206,759,0,2303,SE,SI,
SB0000089550,163,673,0,3822,E,CO,
SB0000088931,,683,0,3581,N,CO,
SB0000044244,226,726,0,3410,SE,SI,
SB0000036605,,520,0,839,SE,TO,
SB0000140134,167,708,0,2759,E,CO,
SB0000086746,83,662,0,3410,N,CO,
SB0000116968,99,745,0,-132,N,SI,
SB0000083642,246,750,0,1362,SE,SI,
SB0000121984,91,567,0,3587,N,RE,
SB0000080245,151,706,0,3041,E,CO,
SB0000088749,131,571,0,2444,E,RE,
SB0000056064,171,700,0,3915,E,CO,
SB0000107845,127,757,0,3852,E,SI,
SB0000051069,143,645,0,3144,E,CN,
SB0000048851,238,662,0,3956,SE,CO,
SB0000086667,52,723,0,4065,W,CO,
SB0000032076,143,520,0,3776,E,TO,
SB0000095569,60,756,0,3698,W,SI,
