"Label","card_tenure","risk_score","num_promoted","avg_bal"
"0",182,657,0,3101
"0",111,610,0,1831
"0",163,620,0,3746
"0",198,520,0,2992
"1",119,623,0,2542
"1",135,706,0,3215
"0",103,697,0,3721
"0",175,697,0,2912
"0",186,644,0,3835
"0",71,733,0,3888
"0",119,655,0,3594
"0",83,647,0,3188
"0",131,759,0,3799
"0",67,652,0,2878
"0",56,720,0,NA
"0",91,728,1,-132
"0",179,640,0,3810
"0",171,714,0,1491
"0",186,584,0,3489
"0",226,520,0,2940
"1",123,685,0,3423
"1",135,532,0,3712
"0",123,736,0,3484
"0",171,520,0,2870
"0",103,641,0,2562
"0",218,752,0,NA
"1",151,673,0,3311
"0",95,702,0,2538
"0",246,520,0,15
"0",115,613,0,3162
"0",194,649,0,3164
"0",171,632,0,3675
"0",67,573,0,3764
"0",246,520,0,1201
"0",171,618,0,3144
"0",119,657,0,3659
"0",175,746,0,3575
"0",131,612,0,3622
"0",210,520,0,2750
"0",99,636,0,2643
"0",190,709,0,2465
"0",151,615,0,2833
"0",139,699,0,2985
"0",56,520,0,1545
"0",135,702,0,2952
"0",131,520,0,2146
"0",75,730,0,3033
"0",79,667,0,3950
"0",246,707,0,3410
"0",119,649,0,2631
"0",167,669,0,2712
"0",107,675,0,3133
"0",186,636,0,2258
"0",234,520,0,3343
"0",198,604,0,3498
"0",167,715,0,2995
"0",83,740,0,3109
"0",91,520,0,2581
"0",135,520,0,3154
"0",111,638,0,3082
"0",127,760,0,3823
"0",242,717,0,3764
"0",246,758,0,3224
"0",20,753,0,4065
"0",99,661,0,2737
"0",194,520,0,1228
"0",123,619,0,3799
"0",131,754,0,3728
"0",182,720,0,2722
"0",179,631,0,2368
"0",246,759,0,3268
"1",71,635,0,2861
"0",155,679,0,3675
"0",75,520,0,3852
"0",99,757,0,3410
"0",111,579,0,4001
"1",131,520,0,2576
"0",83,693,0,2117
"0",83,611,0,3735
"0",123,520,0,2596
"0",123,754,0,3830
"0",83,647,0,3233
"0",119,731,0,2352
"0",202,520,0,993
"1",67,613,0,3498
"0",194,650,0,3118
"0",194,759,0,2288
"0",202,640,0,3805
"0",71,677,0,3870
"0",242,520,0,366
"0",519,636,0,3303
"0",127,520,0,3721
"0",147,520,0,-132
"0",214,736,0,3463
"0",127,676,0,3410
"0",498,757,0,3700
"0",234,705,0,3941
"0",139,714,0,1608
"0",222,520,0,2524
"0",48,707,0,2885
"0",115,677,0,3764
"0",71,684,0,3557
"0",198,758,0,1639
"0",182,699,0,3764
"0",139,651,0,3188
"0",139,671,0,3226
"0",103,602,0,3743
"0",131,709,0,2892
"0",83,714,0,3073
"0",119,639,0,3601
"0",159,659,0,1426
"1",234,758,0,3913
"0",143,760,0,3789
"0",79,662,0,3941
"0",99,520,0,3798
"0",186,757,0,3506
"0",246,759,0,3934
"0",60,531,0,3921
"0",103,609,0,3563
"0",95,674,0,3405
"0",95,667,0,3513
"0",218,760,0,3262
"0",155,698,0,3365
"1",79,520,0,3549
"0",123,676,0,2486
"1",135,580,0,3697
"0",131,520,0,-132
"0",210,520,0,2459
"0",186,520,0,3983
"0",135,682,0,2519
"0",56,693,0,2451
"0",103,611,0,3638
"0",123,651,0,3116
"0",99,618,0,3410
"0",71,756,0,3734
"0",131,677,0,2774
"1",151,583,0,3651
"0",198,689,0,3675
"0",190,520,0,NA
"0",194,718,0,2657
"0",151,608,0,3870
"0",171,660,0,3056
"0",143,744,0,3911
"0",71,520,0,1981
"0",52,697,0,2878
"0",NA,520,0,3989
"0",246,753,0,3799
"0",194,520,0,3739
"0",246,708,0,2988
"0",175,520,0,3954
"0",107,616,0,3478
"0",222,701,0,3515
"0",246,520,0,3975
"0",175,703,0,2436
"0",155,654,0,2554
"0",194,520,0,3320
"1",87,540,0,3956
"0",135,691,0,2870
"0",91,631,0,3601
"1",119,520,0,3481
"0",127,711,0,2819
"0",246,520,0,1898
"0",171,623,0,3748
"0",155,753,0,2524
"0",71,662,0,2728
"0",95,609,0,3410
"0",143,623,0,916
"0",179,738,0,2170
"0",179,760,0,3374
"0",95,520,0,3036
"0",87,520,0,3622
"0",52,591,0,3764
"0",87,674,0,3587
"0",218,760,0,3852
"0",214,672,0,3087
"0",111,657,0,2740
"0",167,520,0,1755
"0",48,756,0,3286
"0",190,758,0,2683
"0",179,653,0,3218
"0",123,572,0,NA
"1",194,693,0,2347
"0",511,680,0,2848
"0",20,520,0,779
"0",159,695,0,2400
"0",28,702,0,3587
"0",91,705,0,2695
"0",246,520,0,2056
"0",186,520,0,1002
"0",218,599,0,2864
"0",79,668,0,3534
"0",56,731,0,3661
"0",179,707,0,2524
"0",155,676,0,2853
"0",206,642,0,3728
"0",119,673,0,3799
"0",119,520,0,598
"0",103,520,0,3639
"0",103,520,0,1307
"0",99,520,0,2903
"0",71,751,0,3438
"0",171,705,0,2478
"0",246,760,0,2340
"0",143,520,0,449
"0",52,645,0,3145
"0",171,681,0,2451
"0",32,739,0,3410
"0",87,568,0,NA
"0",60,520,0,2215
"0",182,674,0,3070
"0",83,520,0,2943
"0",119,520,0,1777
"0",385,678,0,3056
"0",402,520,0,1877
"0",163,673,0,3209
"0",103,669,0,3114
"1",107,739,0,3446
"0",222,729,0,3308
"0",139,623,0,3526
"0",159,640,0,2011
"0",99,632,0,2483
"0",143,661,0,3457
"0",155,697,0,2539
"0",63,757,0,4083
"0",186,613,0,4065
"0",151,520,0,3690
"0",115,520,0,4073
"0",95,749,0,NA
"0",119,520,0,2025
"0",115,662,0,2719
"0",32,704,0,3642
"0",60,724,0,1896
"0",71,725,0,3606
"0",52,590,0,3510
"0",127,732,0,3160
"0",107,621,0,1229
"0",182,709,0,3498
"1",194,732,0,3636
"0",44,601,0,3656
"0",167,673,0,2923
"0",115,713,0,3233
"0",179,520,0,726
"0",206,698,0,2951
"0",186,646,0,2968
"0",210,520,0,3353
"0",155,677,0,2691
"0",194,643,0,2946
"0",56,674,0,3109
"0",107,681,0,3218
"0",147,659,0,3991
"0",103,757,0,3852
"1",107,708,0,753
"0",159,520,0,3320
"0",36,520,0,1131
"0",48,721,0,3675
"0",179,742,0,2436
"0",131,690,0,2524
"0",131,642,0,2967
"0",202,590,0,3695
"0",179,756,0,3870
"0",99,600,0,3056
"0",143,520,0,3413
"0",226,754,0,3071
"0",206,760,0,3852
"0",190,682,0,3321
"0",99,681,0,3312
"0",226,747,0,3132
"0",151,520,0,-132
"0",75,644,0,3145
"0",139,676,0,1816
"0",182,728,0,3764
"0",48,724,0,3728
"0",139,747,0,3616
"0",186,520,0,3357
"0",87,565,0,3756
"0",103,520,0,-132
"1",12,760,0,4052
"0",123,673,0,3007
"0",56,672,0,3631
"0",186,605,0,3512
"0",182,679,0,NA
"0",206,675,0,3765
"0",139,714,0,2377
"0",218,673,0,2767
"0",155,520,0,3536
"0",16,759,0,4083
"0",36,722,0,3571
"0",163,760,0,3790
"0",63,665,0,3037
"0",67,638,0,2672
"0",151,677,0,2861
"0",206,520,0,2672
"0",214,520,0,3909
"0",226,520,0,NA
"0",48,740,0,3627
"0",103,614,0,3279
"0",123,658,0,2853
"1",99,520,0,4090
"0",60,731,0,3587
"0",32,734,0,3557
"0",226,669,0,3675
"0",179,597,0,8225
"0",238,760,0,NA
"0",56,749,0,2524
"0",103,759,0,753
"1",103,747,0,3715
"0",159,520,0,2587
"0",159,672,0,3401
"0",123,667,0,3454
"1",175,682,0,3481
"0",52,520,0,3587
"0",83,692,0,2880
"0",107,686,0,1993
"0",246,520,0,2263
"0",60,717,0,3941
"0",163,745,0,1285
"0",198,683,0,2436
"0",194,520,0,3466
"0",151,739,0,3232
"1",99,737,0,3399
"0",119,681,0,2684
"0",36,727,0,3773
"0",190,520,0,2218
"0",87,613,0,2507
"0",135,721,0,3574
"0",20,760,0,2497
"0",167,520,0,2516
"0",194,716,0,3835
"0",24,755,0,3941
"0",99,702,0,3374
"0",210,520,0,3742
"0",111,520,0,673
"0",91,687,0,2510
"1",115,540,0,3119
"1",175,520,0,1701
"0",36,520,0,3317
"0",186,724,0,3622
"1",48,712,0,3423
"0",171,640,0,3534
"0",107,520,0,3688
"0",167,711,0,3011
"0",111,683,0,2524
"0",167,662,0,2893
"0",131,655,0,3303
"0",107,545,0,3445
"0",91,662,0,3445
"0",115,716,0,2347
"0",87,697,0,3104
"0",91,641,0,3734
"0",135,639,0,2843
"1",131,520,0,4089
"0",230,759,0,3675
"0",186,520,0,3080
"0",190,625,0,3373
"0",127,664,0,2515
"0",107,688,0,3235
"0",NA,727,0,3932
"0",202,707,0,2701
"0",123,647,0,3705
"1",123,749,0,2545
"0",179,706,0,2954
"1",147,569,0,3498
"0",111,520,0,3911
"0",198,654,0,2928
"0",127,629,0,3313
"0",32,520,0,3624
"0",123,637,0,3489
"0",210,672,0,3622
"0",56,721,0,3764
"0",238,739,0,2524
"0",218,755,0,2444
"0",99,616,0,2418
"0",139,698,0,1787
"0",91,711,0,3498
"0",179,729,0,1993
"0",103,633,0,2756
"0",44,741,0,3690
"0",151,609,0,3392
"0",28,655,0,4083
"0",242,760,0,3675
"0",246,757,0,3638
"0",143,628,0,3351
"0",210,743,0,2787
"0",143,759,0,NA
"0",139,520,0,3728
"0",182,520,0,4092
"0",242,688,0,3711
"0",52,630,0,3557
"0",171,641,0,3842
"0",147,646,0,2945
"0",111,659,0,3114
"0",190,520,0,3485
"0",210,759,0,3144
"0",171,642,0,3746
"0",218,728,0,2263
"0",127,520,0,1662
"0",87,643,0,3286
"0",107,520,0,NA
"0",NA,750,0,2784
"0",198,695,0,3626
"0",167,597,0,3233
"0",36,526,0,3764
"0",175,682,0,3852
"0",24,720,0,NA
"0",171,520,0,92
"0",91,713,0,3923
"0",206,737,0,3709
"0",163,566,0,3736
"0",87,576,0,2937
"0",175,677,0,2927
"0",115,520,0,3784
"0",44,673,0,4012
"0",48,520,0,1203
"1",95,729,0,3535
"0",175,752,0,-132
"0",151,699,0,NA
"0",210,629,0,3815
"0",71,625,0,3914
"0",87,520,0,1674
"0",48,520,0,3495
"1",131,734,0,4065
"0",218,693,0,3100
"0",198,716,0,2610
"0",155,664,0,3379
"0",56,649,0,2746
"0",222,593,0,3658
"0",111,520,0,3692
"0",214,623,0,3410
"0",175,520,0,3869
"0",202,668,0,3728
"0",182,760,0,3882
"1",151,520,0,1712
"0",32,736,0,3587
"0",163,697,0,3551
"0",79,578,0,3608
"1",123,675,0,2474
"0",103,520,0,3183
"0",151,694,0,3026
"0",56,589,0,3026
"0",20,711,0,4029
"0",52,520,0,3203
"0",182,670,0,2610
"0",242,520,0,2185
"0",115,601,0,3764
"0",48,662,0,3764
"1",83,646,0,3357
"0",28,740,0,3672
"0",186,685,0,NA
"0",238,674,0,3711
"0",151,698,0,2588
"0",147,715,0,1586
"0",103,681,0,3056
"0",163,682,0,2701
"0",75,689,0,3020
"0",163,669,0,2294
"0",135,524,0,3557
"0",190,520,0,2965
"0",NA,663,0,2967
"0",222,520,0,3569
"0",190,610,0,3569
"1",119,714,0,3374
"0",198,676,0,3799
"0",186,706,0,3653
"0",139,664,0,2684
"0",127,706,0,3188
"0",190,656,0,3764
"1",83,603,0,3321
"0",123,666,0,3474
"0",214,757,0,3802
"0",99,697,1,3711
"0",171,520,0,1796
"0",52,731,0,3315
"0",91,723,0,3575
"0",91,670,0,7728
"1",123,689,0,2592
"0",79,701,0,3705
"0",230,740,0,3645
"0",218,757,0,3835
"0",139,663,0,3286
"1",107,745,0,3144
"0",179,544,0,4047
"0",167,520,0,3658
"0",139,679,0,3888
"0",461,707,0,1883
"0",238,520,0,1280
"1",155,561,0,2557
"0",83,760,0,3101
"0",44,710,0,3711
"0",127,685,0,3438
"0",242,664,0,NA
"0",202,749,0,3779
"0",95,687,0,2998
"0",71,667,0,3259
"0",198,636,0,3711
"0",119,592,0,2864
"0",99,667,0,1823
"0",111,711,0,1338
"0",60,718,0,3782
"0",115,520,0,1045
"0",131,758,0,3817
"0",179,520,0,4064
"0",143,732,0,2042
"0",171,679,0,3032
"0",99,710,0,3528
"0",171,697,0,1993
"0",87,719,0,2465
"0",171,676,0,3172
"1",NA,586,0,3587
"0",214,520,0,3450
"0",151,710,0,1846
"0",222,715,0,3498
"0",107,714,0,1108
"0",111,760,0,3852
"0",123,703,0,2524
"1",28,732,0,3764
"0",91,674,0,3580
"0",79,644,0,3073
"0",52,695,0,3631
"0",167,520,0,3002
"0",175,685,0,2967
"0",91,520,0,1599
"0",60,753,0,3852
"0",123,704,0,2554
"1",95,760,0,4074
"0",151,520,0,2835
"0",163,520,0,2206
"0",95,627,0,2436
"0",16,760,0,3815
"0",91,620,0,3994
"0",123,671,0,3115
"0",95,649,0,2921
"0",87,626,0,3737
"0",71,674,0,3427
"0",119,627,0,2728
"0",139,746,0,2560
"1",111,533,0,3246
"0",NA,707,0,3394
"0",139,520,0,748
"0",99,601,0,2436
"0",71,672,0,3262
"0",36,530,0,3782
"0",226,729,0,3414
"0",226,748,0,3321
"0",214,686,0,3686
"0",103,661,0,2991
"1",71,717,0,3653
"0",186,725,0,2347
"0",111,666,0,2997
"0",48,707,0,3959
"0",83,714,0,3551
"0",56,745,0,3485
"1",167,660,0,3835
"1",24,760,0,4012
"0",186,732,0,2524
"0",79,724,0,-132
"0",127,520,0,362
"0",NA,732,0,1946
"0",103,663,0,3430
"0",83,520,0,2217
"0",75,659,0,2524
"0",44,690,0,3646
"0",186,712,0,NA
"0",36,712,0,3764
"0",135,746,0,2298
"0",83,740,0,2997
"0",63,601,0,3516
"0",115,724,0,2938
"0",194,520,0,1425
"0",20,520,0,3563
"0",NA,615,0,3728
"0",111,520,0,2347
"0",52,710,0,3557
"0",127,759,0,2878
"0",179,590,0,3233
"1",163,704,0,3262
"0",139,640,0,2524
"0",198,520,0,1807
"0",163,622,0,3201
"1",36,755,0,4029
"0",246,737,0,2701
"0",171,691,0,2170
"0",99,705,0,3126
"0",210,727,0,NA
"0",75,705,0,2839
"0",63,731,0,3357
"0",52,670,0,3166
"0",214,759,0,3994
"0",52,520,0,2334
"0",179,696,0,2762
"0",36,754,0,3919
"0",60,520,0,2043
"0",83,645,0,1781
"0",234,752,0,3327
"0",107,556,0,3410
"0",230,759,0,3994
"0",123,644,0,3206
"0",119,630,0,2631
"0",95,520,0,1278
"0",67,631,0,3732
"0",163,677,0,1713
"0",99,737,0,3601
"0",115,678,0,2126
"0",83,658,0,3126
"0",218,665,0,3658
"0",103,657,0,2229
"0",99,675,0,3392
"0",222,520,0,3379
"1",230,682,0,3702
"0",135,710,0,3406
"0",139,638,0,3823
"0",175,706,0,2524
"0",87,675,0,2684
"0",159,666,0,2427
"0",194,520,0,2981
"0",179,641,0,3070
"0",60,728,0,2471
"0",67,520,0,2424
"0",147,715,0,3188
"0",95,648,0,3528
"0",214,738,0,3374
"0",52,601,0,3888
"0",190,655,0,3733
"0",206,615,0,3197
"0",95,733,1,-132
"0",246,520,0,2447
"0",163,520,0,1652
"0",222,742,0,3193
"0",52,720,0,3339
"0",127,744,0,3190
"0",175,520,0,2603
"1",123,623,0,4012
"1",190,520,0,3418
"0",119,520,0,3201
"0",175,760,0,3587
"0",75,520,0,3828
"0",194,584,0,2740
"0",186,597,0,3442
"0",175,752,0,3981
"0",175,685,0,2259
"0",75,520,0,794
"0",171,520,0,2765
"0",67,601,0,3677
"0",87,647,1,3179
"0",91,613,0,3366
"1",139,734,0,3451
"0",222,758,0,2526
"0",159,520,0,3831
"0",159,680,0,2754
"0",230,722,0,3410
"0",103,724,0,3875
"0",214,520,0,1636
"0",135,758,0,3845
"0",67,657,0,3179
"0",163,520,0,2709
"0",119,679,0,2187
"0",246,737,0,3751
"0",103,563,0,3761
"0",143,618,0,3484
"0",186,520,0,3424
"0",95,618,0,3100
"0",103,520,0,2559
"0",392,681,0,3764
"0",63,520,0,3855
"0",139,649,0,3302
"0",171,725,0,2436
"0",139,650,0,3734
"0",103,758,0,3675
"1",139,629,0,10600
"0",52,723,0,3712
"0",246,662,0,2934
"0",135,698,0,2714
"0",194,575,0,3553
"0",71,679,0,3056
"0",186,750,0,2783
"0",159,746,0,3026
"0",214,550,0,NA
"0",143,706,0,NA
"0",155,671,0,2958
"0",99,672,0,2377
"0",206,520,0,3330
"0",91,708,0,2843
"0",91,671,0,2825
"0",123,703,0,NA
"0",507,700,0,1472
"0",179,733,0,3798
"0",131,692,0,3769
"0",182,634,0,3852
"1",147,758,0,3835
"0",95,758,0,3233
"0",238,740,0,2878
"1",71,559,0,3516
"0",NA,758,0,3056
"0",147,688,0,2082
"0",226,758,0,3115
"0",175,600,0,4012
"0",135,706,0,3563
"0",167,707,0,2447
"0",401,696,0,3286
"0",163,520,0,3236
"0",147,697,0,2524
"0",167,725,0,931
"0",107,520,0,3233
"0",465,755,0,2819
"0",95,759,0,2819
"0",246,729,0,2436
"0",87,595,0,3666
"0",246,701,0,3253
"0",206,759,0,3675
"0",194,642,0,2943
"0",40,759,0,3821
"1",175,691,0,2480
"0",182,758,0,3144
"0",56,520,0,2476
"0",155,747,0,3897
"0",159,520,0,3678
"0",143,520,0,4065
"0",24,752,0,3545
"0",147,520,0,3153
"0",175,690,0,2719
"0",214,700,0,3484
"0",123,672,0,3463
"0",91,758,0,2915
"0",52,714,0,3115
"0",171,584,0,3212
"0",99,627,0,3232
"1",71,741,0,3233
"1",71,683,0,3172
"0",246,520,0,2002
"0",115,520,0,2483
"0",139,629,0,3047
"0",182,705,0,3094
"0",171,597,0,3421
"0",48,760,0,3835
"0",230,740,0,3955
"0",151,670,0,3941
"0",NA,736,0,3262
"0",202,520,0,3345
"0",186,520,0,3788
"0",246,756,0,3754
"0",159,625,0,NA
"0",179,757,0,3817
"0",135,621,0,3341
"0",171,679,0,2817
"0",171,520,0,-132
"1",119,539,0,3401
"0",103,648,0,3321
"0",99,670,0,3618
"0",48,640,0,3569
"0",52,737,0,3764
"1",99,656,0,3575
"0",179,683,0,2997
"0",107,692,0,2524
"0",99,688,0,3138
"0",71,690,0,3115
"0",163,675,0,2583
"0",99,704,0,3506
"0",246,619,0,4034
"0",95,668,0,3498
"0",246,759,0,3056
"0",119,676,0,3531
"0",107,520,0,3835
"0",246,756,0,4062
"0",238,758,0,2487
"0",NA,687,0,2762
"0",171,520,0,2515
"0",56,649,0,3867
"0",135,645,0,3103
"0",79,711,0,3118
"0",71,716,0,3658
"0",91,691,0,3336
"0",95,712,0,3604
"0",135,749,0,2206
"0",155,692,0,2471
"0",163,667,0,3357
"0",198,670,0,3499
"0",179,520,0,3185
"0",123,680,0,2839
"0",190,604,0,3654
"0",87,649,0,3675
"0",155,742,0,1491
"0",56,741,0,3291
"0",612,602,0,4029
"0",210,663,0,2170
"0",115,701,0,2082
"0",91,713,0,2524
"0",147,718,0,3204
"1",115,621,0,3321
"0",99,520,0,-132
"0",155,734,0,2532
"0",16,760,0,2539
"0",194,709,0,2737
"0",246,742,0,3241
"0",87,520,0,2322
"0",242,688,0,3179
"0",147,689,1,2367
"0",123,552,0,2808
"0",111,706,0,2976
"0",139,633,0,2771
"0",151,625,0,3562
"0",182,755,0,3720
"0",179,706,0,399
"0",167,661,0,3087
"0",186,665,0,2524
"0",171,702,0,NA
"0",167,671,0,1456
"0",167,520,0,-83
"0",151,605,0,3056
"0",246,715,0,3410
"0",103,731,0,2967
"0",210,520,0,703
"0",151,626,0,3039
"0",123,679,1,163
"0",119,645,0,1993
"1",91,684,0,3643
"0",139,637,0,3320
"0",230,632,0,3262
"0",131,707,0,1860
"0",194,520,0,3982
"1",119,520,0,3675
"1",67,746,0,2878
"0",75,646,0,3956
"0",194,699,0,3091
"0",210,659,0,NA
"0",99,636,0,3410
"0",179,520,0,NA
"0",167,520,0,2784
"0",210,740,0,3718
"0",147,520,0,1026
"0",222,758,0,3587
"0",123,714,0,9046
"0",131,520,1,2357
"0",163,520,0,3202
"0",12,520,0,3907
"0",123,688,0,1196
"0",71,672,0,2995
"0",159,697,0,2631
"0",210,674,0,3380
"0",155,719,0,3923
"0",123,703,0,3029
"1",95,617,0,3817
"0",186,757,0,-132
"0",83,684,0,3910
"0",151,724,0,1730
"1",107,520,0,2516
"0",63,683,0,3070
"0",530,520,0,3716
"0",91,692,0,2524
"0",87,520,0,3071
"0",234,520,0,2880
"0",48,736,0,3587
"0",75,653,0,3144
"0",147,632,0,1991
"0",56,725,0,3056
"0",95,633,0,2893
"0",175,685,0,2997
"0",135,675,0,3513
"0",131,520,0,3444
"0",246,754,0,3764
"0",NA,520,0,1005
"0",194,707,0,3551
"0",115,676,0,2808
"1",99,579,0,3587
"0",163,710,0,2752
"0",91,734,0,NA
"0",179,520,0,3901
"0",131,717,1,2149
"0",63,699,0,3587
"0",412,520,0,3381
"0",99,614,0,3508
"0",151,669,0,2418
"0",147,640,0,3583
"0",238,520,0,3899
"0",246,759,0,3233
"0",198,520,0,4108
"0",107,686,0,2262
"0",71,733,0,3144
"0",123,634,0,1049
"0",123,696,0,3498
"0",167,727,0,3841
"0",226,696,0,3551
"0",95,637,0,3746
"0",111,754,0,3355
"0",91,730,0,1050
"0",103,711,0,3675
"0",32,520,0,2582
"0",179,756,0,3764
"0",123,729,0,-132
"0",79,712,0,2512
"1",75,656,0,3184
"0",NA,520,0,2926
"0",95,722,0,3551
"0",179,649,0,2928
"0",159,666,0,4113
"0",155,602,0,4047
"0",182,737,0,3556
"0",135,743,0,NA
"0",56,622,0,3222
"0",56,685,0,3852
"0",182,662,0,2974
"0",194,696,0,1249
"0",99,680,1,2878
"0",147,736,0,3410
"0",63,683,0,2902
"0",111,727,1,2960
"0",67,710,0,3658
"0",167,723,0,3861
"0",75,578,1,2701
"0",103,680,1,3165
"0",163,698,0,2631
"0",151,717,0,2495
"1",171,659,0,3321
"0",44,705,0,3109
"0",63,754,0,3557
"0",155,631,0,3056
"0",167,682,0,3144
"0",155,655,0,2666
"0",179,643,0,2577
"0",159,738,0,2805
"0",99,644,0,3620
"0",182,658,0,3374
"0",198,708,0,3852
"0",131,674,0,3286
"1",147,739,0,3728
"0",206,760,0,3835
"0",127,740,0,2849
"0",186,718,0,3339
"0",111,722,0,-132
"0",40,740,0,3410
"0",246,674,0,3658
"0",NA,757,0,3641
"0",163,698,0,2524
"0",131,520,0,3980
"0",175,520,0,2947
"0",238,759,0,2493
"1",63,700,0,4065
"0",246,721,0,2878
"0",182,681,0,3303
"0",56,662,0,3114
"0",NA,759,0,3852
"0",159,758,0,4049
"0",79,758,0,-132
"0",NA,583,0,1424
"0",135,727,0,-132
"0",103,619,0,3728
"1",175,692,0,3726
"0",230,665,0,2878
"0",179,756,0,3866
"0",246,520,0,921
"0",182,759,0,1993
"0",167,651,0,2657
"0",139,653,0,3100
"0",139,728,0,2524
"0",95,520,0,3852
"0",67,674,0,2276
"0",151,671,0,3430
"0",95,520,0,3558
"1",91,520,0,1508
"0",63,748,0,3129
"0",139,703,0,2229
"0",44,760,0,3799
"0",115,520,0,851
"0",107,607,0,3802
"0",40,683,0,3233
"0",222,760,0,2400
"0",107,646,0,3755
"0",159,720,0,1759
"0",56,668,0,3534
"0",44,520,0,2361
"1",123,574,0,3983
"0",131,680,0,3410
"0",186,711,0,3276
"0",28,605,0,3640
"0",179,721,0,NA
"0",67,627,0,3409
"0",127,635,0,2790
"0",397,672,0,3912
"0",143,520,0,3733
"0",131,683,0,3852
"0",NA,520,0,1678
"0",179,520,0,2152
"0",171,603,0,2908
"0",175,571,0,2421
"0",67,683,0,2878
"0",32,758,0,3712
"0",115,697,0,3312
"0",214,757,0,2524
"0",175,520,0,1901
"0",63,671,0,3535
"0",135,700,0,3094
"0",198,707,0,2878
"0",107,715,0,3625
"0",246,760,0,2941
"0",95,713,0,2385
"0",131,702,0,2250
"0",60,687,0,3097
"0",75,760,0,3598
"1",246,760,0,3779
"0",44,570,0,3587
"0",135,520,0,NA
"0",95,619,0,3126
"0",143,560,0,1922
"0",143,695,0,2775
"0",159,644,0,3572
"0",175,666,0,3936
"1",198,520,0,3942
"0",95,760,0,3481
"0",103,726,0,1019
"0",246,760,0,2215
"0",147,662,0,3357
"0",151,642,0,3561
"0",167,683,0,3233
"0",71,696,0,4047
"0",67,520,0,3966
"0",179,697,0,3060
"0",214,712,0,2981
"0",143,756,0,3412
"0",624,643,0,3498
"0",163,664,0,3197
"0",40,748,0,4029
"0",107,645,0,3551
"0",194,691,0,1344
"0",234,740,0,2046
"0",194,697,0,3321
"0",56,754,0,2878
"1",71,674,0,3746
"0",167,520,0,2694
"1",115,678,0,3179
"0",167,722,0,2377
"1",147,723,0,3557
"0",147,648,0,3427
"0",67,669,0,3188
"0",186,520,0,3049
"0",44,742,0,3229
"0",99,520,0,3705
"0",111,520,0,2523
"0",179,520,0,3451
"0",52,685,1,2707
"0",103,579,0,2569
"0",246,720,0,3321
"0",202,520,0,1668
"1",182,687,0,3073
"0",32,756,0,3793
"0",75,591,0,2701
"0",107,689,0,2436
"0",139,520,0,3372
"0",131,520,0,3163
"0",107,712,0,3074
"0",242,745,0,NA
"0",103,674,0,3498
"0",163,703,0,3262
"0",119,687,0,2511
"0",115,619,0,3374
"0",99,675,0,3274
"0",155,710,0,1993
"0",107,749,0,2672
"0",163,707,0,1108
"0",48,714,0,3591
"0",115,690,0,3233
"0",179,520,0,3006
"0",210,577,0,3852
"0",159,684,0,4029
"0",182,709,0,1763
"0",40,760,0,3675
"0",182,756,0,1993
"0",167,520,0,4036
"0",147,568,0,2229
"0",87,652,0,3321
"0",139,649,0,3158
"0",111,640,0,2347
"0",175,707,0,2542
"0",175,647,0,3056
"0",131,736,0,3737
"0",135,751,0,-132
"1",147,759,0,4007
"0",246,520,0,1769
"0",151,672,0,1846
"1",119,760,0,3188
"0",182,520,0,3114
"0",167,722,0,2878
"0",44,719,0,NA
"0",79,520,0,2866
"0",87,576,0,3191
"1",83,711,0,3803
"0",167,627,0,3056
"0",210,520,0,1201
"0",238,520,0,1036
"0",242,520,0,NA
"0",175,520,0,4029
"0",91,736,0,3852
"0",159,633,0,3693
"0",83,644,0,2790
"0",75,679,0,2347
"0",87,728,0,311
"0",214,520,0,2790
"0",179,694,0,3718
"0",147,707,0,2347
"0",NA,683,0,3528
"0",210,746,0,2152
"0",163,635,0,NA
"0",115,527,0,3630
"0",91,669,0,3793
"0",83,637,0,3870
"0",179,520,0,3587
"0",111,625,0,4029
"0",99,651,0,3445
"0",103,759,0,3764
"1",139,760,0,3959
"0",246,725,0,3690
"0",79,520,0,3337
"0",553,668,0,3498
"0",123,705,0,2524
"0",159,710,0,1639
"0",218,760,0,2082
"0",83,556,0,3103
"0",159,714,0,2436
"0",182,760,0,3410
"0",95,672,0,2374
"0",75,735,0,3292
"0",131,520,0,3005
"0",198,640,0,3266
"0",246,520,0,-132
"0",234,520,0,1704
"0",NA,760,0,4029
"0",182,644,0,3340
"0",155,520,0,2604
"0",79,661,0,3233
"0",222,520,0,2051
"0",179,520,0,1880
"0",44,714,0,3779
"1",123,718,0,3534
"0",155,736,0,2914
"0",171,712,0,3587
"0",131,681,0,2825
"0",131,669,0,3454
"0",131,520,0,3870
"0",75,725,0,3817
"0",52,678,0,3622
"0",67,637,0,3498
"0",75,637,0,2524
"0",48,520,0,3551
"0",87,520,0,3773
"0",71,589,0,3915
"0",131,650,0,2937
"0",218,701,0,2878
"0",214,520,0,1434
"0",159,758,0,3684
"0",139,592,0,3675
"0",210,520,0,2467
"0",147,658,0,3498
"0",123,757,0,3410
"1",143,520,0,1264
"0",131,520,0,2034
"0",123,667,0,3658
"0",147,568,0,3735
"0",246,760,0,3534
"0",194,749,0,3011
"0",40,636,0,3687
"0",159,738,0,2631
"0",135,520,0,3065
"0",147,633,0,NA
"0",87,744,0,2642
"1",143,719,0,1890
"0",67,655,0,3262
"0",71,520,0,3101
