"Label","age","default","balance","housing","loan","day","month","duration","campaign","pdays","previous"
"0",42,0,352,1,0,11,5,79,3,-1,0
"0",47,0,1571,1,0,11,5,261,1,369,2
"0",36,0,779,1,0,11,5,240,1,-1,0
"0",40,0,695,1,0,11,5,270,1,348,10
"0",34,0,213,1,0,11,5,47,1,343,2
"0",34,0,333,1,1,11,5,63,1,-1,0
"0",38,0,759,1,0,11,5,57,1,-1,0
"0",43,0,1579,1,0,11,5,176,1,284,4
"0",36,0,-523,1,1,11,5,193,1,333,17
"0",53,0,640,1,0,11,5,321,2,-1,0
"0",34,0,-29,1,0,11,5,200,2,364,2
"0",37,0,83,1,0,11,5,161,1,-1,0
"0",39,0,1005,1,1,11,5,204,1,336,2
"0",28,0,448,1,0,11,5,188,2,346,3
"0",30,0,692,1,0,11,5,290,1,-1,0
"0",46,0,-27,1,0,11,5,254,1,-1,0
"0",48,0,7985,1,0,11,5,232,2,347,1
"0",36,1,0,1,0,11,5,97,2,305,1
"0",57,0,124,1,0,11,5,296,1,287,12
"0",25,0,931,1,0,11,5,263,2,348,4
"0",34,0,580,1,1,11,5,228,1,-1,0
"0",41,0,926,1,0,11,5,306,2,347,1
"0",38,0,328,1,0,11,5,776,4,349,1
"0",42,0,3068,1,1,11,5,429,2,-1,0
"0",39,0,-495,1,1,11,5,51,6,-1,0
"0",34,0,395,1,0,11,5,150,2,364,8
"0",39,0,0,1,0,11,5,275,2,307,1
"0",34,0,148,1,0,11,5,160,2,-1,0
"0",38,0,0,1,1,11,5,125,2,304,2
"0",38,0,3039,1,1,11,5,146,2,-1,0
"0",50,0,533,1,0,11,5,171,2,-1,0
"0",29,0,558,1,0,11,5,142,1,-1,0
"0",48,0,0,1,0,11,5,430,3,-1,0
"0",50,0,1400,1,0,11,5,189,1,-1,0
"0",57,0,66,1,0,11,5,798,2,-1,0
"0",45,0,462,1,0,11,5,65,2,-1,0
"0",48,0,643,1,0,11,5,66,4,173,7
"0",42,1,-204,1,0,11,5,34,1,361,7
"0",29,0,195,1,0,11,5,333,1,-1,0
"0",44,0,370,1,0,11,5,128,1,369,1
"0",54,0,397,1,0,11,5,102,1,-1,0
"0",33,0,48,1,0,11,5,400,1,173,5
"0",37,0,622,1,0,11,5,175,1,-1,0
"0",38,0,946,1,0,11,5,69,1,-1,0
"0",39,0,626,1,0,11,5,126,2,-1,0
"0",37,0,1653,1,1,11,5,285,2,349,10
"0",33,0,-530,1,1,11,5,168,5,-1,0
"0",57,0,99,1,0,11,5,133,2,370,2
"0",39,0,27,1,0,11,5,147,3,342,4
"0",38,0,1370,1,0,11,5,472,2,-1,0
"0",42,0,498,1,0,11,5,173,2,-1,0
"0",44,0,-420,1,0,11,5,220,2,-1,0
"0",32,0,0,1,0,11,5,130,3,-1,0
"0",47,0,510,1,0,11,5,299,3,-1,0
"0",34,0,-240,1,0,11,5,247,6,-1,0
"0",34,0,-333,1,0,11,5,218,4,285,5
"0",50,0,1549,1,0,11,5,445,2,299,6
"0",36,0,1806,1,0,11,5,111,6,-1,0
"0",35,0,313,1,0,11,5,195,2,301,3
"0",37,0,0,1,0,11,5,148,2,-1,0
"0",31,0,425,1,0,11,5,96,2,-1,0
"0",38,0,422,1,0,11,5,286,3,-1,0
"0",36,0,1089,1,0,11,5,75,4,-1,0
"0",55,0,42,1,0,11,5,386,2,-1,0
"0",43,0,582,1,0,11,5,544,3,-1,0
"0",48,0,222,1,0,11,5,127,2,369,1
"0",38,0,861,1,0,11,5,565,2,-1,0
"0",35,0,244,1,0,11,5,155,2,173,1
"0",32,0,1,1,0,11,5,184,4,-1,0
"0",47,0,373,1,0,11,5,480,2,-1,0
"1",39,0,785,1,0,11,5,1232,2,-1,0
"0",53,1,-233,1,0,11,5,133,3,-1,0
"0",53,0,248,1,0,11,5,193,2,-1,0
"0",55,0,154,0,0,11,5,70,2,367,3
"0",36,0,1473,1,1,11,5,206,2,-1,0
"0",31,0,1598,1,0,11,5,152,2,305,1
"0",41,0,542,1,0,11,5,64,2,347,1
"0",52,0,0,1,0,11,5,243,2,-1,0
"0",36,0,219,1,1,11,5,270,2,347,1
"0",59,0,0,1,0,11,5,437,2,361,5
"0",34,0,174,0,0,11,5,259,4,-1,0
"0",46,0,875,1,1,11,5,269,3,353,2
"0",37,0,284,1,0,11,5,182,5,-1,0
"0",39,0,1362,1,0,11,5,447,2,-1,0
"0",53,0,238,1,0,11,5,238,2,361,5
"0",33,0,3499,1,0,11,5,143,3,356,1
"0",48,1,-470,1,0,11,5,410,2,292,11
"0",46,0,916,1,0,11,5,472,2,-1,0
"0",31,0,240,1,1,11,5,254,2,-1,0
"0",30,0,0,1,0,11,5,56,3,-1,0
"0",35,0,6,1,0,11,5,204,2,348,2
"0",49,0,1120,1,0,11,5,226,2,-1,0
"1",25,0,373,1,0,11,5,819,2,-1,0
"0",49,0,-18,1,0,11,5,217,3,264,4
"0",37,0,0,1,0,11,5,217,6,-1,0
"0",38,0,279,1,0,11,5,379,3,-1,0
"0",42,0,869,1,1,11,5,718,2,-1,0
"0",32,0,271,1,1,11,5,271,2,-1,0
"0",31,0,162,1,1,11,5,0,2,-1,0
"0",50,0,388,1,0,11,5,258,4,329,2
"0",37,0,555,1,0,11,5,180,3,-1,0
"0",32,0,222,1,0,11,5,298,2,-1,0
"0",44,0,184,1,0,11,5,196,2,-1,0
"0",44,0,-497,1,0,11,5,115,2,370,2
"0",42,0,-523,1,0,11,5,327,2,-1,0
"0",47,0,694,1,0,11,5,1001,4,-1,0
"0",35,0,202,1,1,11,5,72,2,-1,0
"0",31,0,414,1,0,11,5,498,2,-1,0
"0",29,0,18254,0,0,11,5,279,2,-1,0
"0",46,0,2603,1,1,11,5,50,3,277,2
"0",31,0,467,1,0,11,5,171,2,-1,0
"0",45,0,744,1,0,11,5,211,2,347,1
"0",51,0,-1137,1,1,11,5,567,3,325,1
"0",44,0,953,1,0,11,5,772,2,357,1
"0",42,0,83,1,1,11,5,120,2,-1,0
"0",55,0,468,1,0,11,5,214,2,-1,0
"1",39,0,763,1,0,11,5,877,7,300,2
"0",55,0,-361,1,0,11,5,82,2,350,1
"0",37,0,1165,1,0,11,5,304,3,173,7
"0",27,0,297,0,0,11,5,273,5,-1,0
"0",29,0,309,1,0,11,5,471,3,-1,0
"0",28,0,4054,1,0,11,5,133,2,-1,0
"0",35,0,151,1,0,11,5,301,2,298,6
"0",31,0,2377,1,0,11,5,350,3,-1,0
"0",52,0,-11,1,0,11,5,94,4,-1,0
"1",37,0,133,1,0,11,5,1388,2,-1,0
"0",40,0,4136,1,0,11,5,508,3,173,5
"0",36,0,2409,1,1,11,5,338,2,-1,0
"0",41,0,2067,1,0,11,5,208,4,325,4
"0",36,0,3064,1,0,11,5,1143,4,-1,0
"0",50,0,0,1,0,11,5,503,3,339,2
"0",47,0,3957,1,0,11,5,58,3,334,3
"0",50,0,50,1,0,11,5,142,5,-1,0
"0",34,0,10,1,1,11,5,196,2,356,1
"0",56,0,141,1,0,11,5,63,2,370,2
"0",42,0,292,1,0,11,5,222,3,-1,0
"0",48,0,-551,1,0,11,5,168,2,-1,0
"0",37,0,3975,1,0,11,5,163,2,-1,0
"1",41,0,1236,1,0,11,5,911,3,-1,0
"0",32,0,473,1,0,11,5,72,2,361,1
"0",41,0,0,1,0,11,5,273,3,-1,0
"0",38,0,0,1,0,11,5,284,4,-1,0
"0",56,0,279,1,0,11,5,288,2,-1,0
"0",54,0,956,1,1,11,5,136,2,362,1
"0",36,0,543,1,0,11,5,66,3,-1,0
"0",26,0,249,1,0,11,5,445,2,371,1
"0",34,0,4714,1,1,11,5,123,2,-1,0
"0",35,0,847,1,0,11,5,85,2,-1,0
"0",31,0,1331,1,0,11,5,927,2,-1,0
"0",43,0,0,1,0,12,5,48,3,285,4
"0",37,0,1388,1,0,12,5,66,2,356,1
"0",46,0,124,1,1,12,5,81,4,-1,0
"0",33,0,-253,1,0,12,5,89,3,-1,0
"0",31,0,-15,1,0,12,5,278,2,370,3
"0",37,0,1415,1,0,12,5,214,2,-1,0
"0",29,0,0,1,0,12,5,116,2,-1,0
"0",36,0,-185,1,0,12,5,167,2,350,2
"0",31,0,62,1,0,12,5,56,3,351,3
"0",47,0,600,1,1,12,5,8,8,-1,0
"0",36,0,109,1,0,12,5,200,2,370,2
"0",46,0,-1092,1,0,12,5,75,5,-1,0
"0",27,0,235,1,0,12,5,13,5,-1,0
"0",39,0,2040,1,0,12,5,312,6,-1,0
"0",42,0,218,1,0,12,5,134,2,361,1
"0",40,0,16,1,0,12,5,34,12,347,5
"0",56,0,190,1,0,12,5,15,8,351,9
"0",35,0,739,1,0,12,5,13,7,172,4
"0",46,0,2313,1,0,12,5,788,2,-1,0
"0",35,0,1077,1,0,12,5,25,6,-1,0
"0",55,0,1649,1,0,12,5,52,3,-1,0
"0",30,0,297,1,0,12,5,255,2,-1,0
"0",41,0,362,1,0,12,5,217,3,-1,0
"0",43,0,277,1,0,12,5,315,2,363,1
"0",59,0,0,1,0,12,5,214,3,-1,0
"0",50,0,0,1,0,12,5,352,2,175,11
"0",59,0,146,1,0,12,5,97,3,365,6
"0",33,0,310,1,0,12,5,54,2,371,1
"0",54,0,0,1,0,12,5,77,4,341,2
"0",34,0,0,1,1,12,5,34,2,288,12
"0",41,0,-648,1,0,12,5,104,3,172,2
"0",41,0,4063,1,0,12,5,14,5,172,2
"0",39,0,0,1,0,12,5,15,7,-1,0
"0",53,0,70,1,0,12,5,11,6,-1,0
"0",58,0,502,1,0,12,5,197,2,370,3
"0",41,0,1734,1,0,12,5,151,2,343,4
"0",39,0,2783,1,0,12,5,131,2,-1,0
"0",30,0,0,1,0,12,5,756,3,-1,0
"1",50,0,8648,0,0,12,5,731,3,176,1
"0",33,0,171,1,0,12,5,304,3,-1,0
"1",36,0,-811,1,0,12,5,365,2,-1,0
"0",54,0,87,1,0,12,5,20,8,350,9
"0",54,0,0,1,0,12,5,11,6,-1,0
"0",60,0,5789,1,0,12,5,50,5,-1,0
"0",40,0,768,1,0,12,5,138,3,-1,0
"0",34,0,2,1,0,12,5,6,5,-1,0
"0",34,0,156,1,0,12,5,63,1,-1,0
"0",26,0,2182,1,0,12,5,42,1,292,1
"0",45,0,627,1,0,12,5,271,1,-1,0
"0",27,0,541,1,0,12,5,341,1,-1,0
"0",41,0,849,1,1,12,5,100,4,-1,0
"0",43,0,591,1,0,12,5,123,4,277,2
"0",37,0,2364,1,0,12,5,40,4,-1,0
"0",54,0,11686,1,1,12,5,114,1,-1,0
"0",41,0,164,1,0,12,5,150,4,330,11
"0",41,0,-277,1,0,12,5,431,1,-1,0
"0",50,0,65,1,0,12,5,11,1,-1,0
"0",46,0,98,1,1,12,5,91,1,-1,0
"0",34,0,165,0,0,12,5,99,1,370,1
"0",46,0,1437,1,0,12,5,49,1,-1,0
"1",34,0,7279,1,0,12,5,882,1,-1,0
"0",35,0,-465,0,0,12,5,158,1,351,1
"1",34,0,479,1,0,12,5,515,1,350,5
"0",40,0,780,1,0,12,5,206,1,357,1
"0",37,0,1148,1,0,12,5,259,1,-1,0
"0",41,0,254,1,0,12,5,25,1,309,3
"0",55,0,99,1,0,12,5,300,1,370,3
"0",54,0,66,1,0,12,5,246,2,-1,0
"0",43,0,238,1,1,12,5,178,1,-1,0
"0",41,0,194,1,0,12,5,201,1,-1,0
"0",60,0,860,1,0,12,5,318,1,-1,0
"0",48,0,561,1,0,12,5,214,1,358,2
"0",32,0,24,1,1,12,5,185,1,-1,0
"0",43,0,703,1,0,12,5,67,1,-1,0
"0",32,0,169,1,0,12,5,85,4,350,1
"0",37,0,1655,1,0,12,5,178,1,175,2
"0",39,0,223,1,1,12,5,115,2,-1,0
"0",55,0,-14,1,0,12,5,82,4,-1,0
"0",35,0,211,1,0,12,5,187,1,-1,0
"0",32,0,146,1,0,12,5,69,1,361,1
"0",37,0,1109,1,0,12,5,62,1,354,5
"1",42,0,335,1,0,12,5,580,1,-1,0
"0",44,0,2696,1,1,12,5,58,1,-1,0
"1",38,0,199,1,0,12,5,1203,1,306,1
"0",55,0,2102,1,0,12,5,64,4,371,1
"0",37,0,0,1,0,12,5,631,1,344,1
"1",39,0,25,1,1,12,5,658,1,351,3
"0",46,0,278,1,0,12,5,207,1,306,1
"0",32,0,1176,0,0,12,5,104,5,-1,0
"0",48,0,-110,1,0,12,5,942,1,-1,0
"0",34,0,7,1,0,12,5,377,1,357,1
"0",36,0,419,1,0,12,5,291,5,-1,0
"0",46,1,2,0,0,12,5,115,1,-1,0
"0",29,0,1697,1,0,12,5,87,4,-1,0
"0",37,0,1733,1,0,12,5,524,3,326,1
"0",37,0,-487,1,0,12,5,358,1,260,5
"0",38,0,1533,1,0,12,5,366,1,172,4
"0",44,0,1147,1,0,12,5,23,1,-1,0
"0",36,0,168,1,0,12,5,52,1,-1,0
"1",40,0,1808,1,0,12,5,560,1,-1,0
"0",34,0,439,1,0,12,5,347,1,-1,0
"0",59,0,1635,1,0,12,5,48,1,-1,0
"0",32,0,-32,1,0,12,5,145,1,-1,0
"0",28,0,1119,1,0,12,5,74,1,-1,0
"0",30,0,112,1,1,12,5,451,2,349,2
"0",53,0,545,1,0,12,5,305,1,370,1
"0",42,0,88,1,0,12,5,53,2,-1,0
"1",39,0,167,1,1,12,5,612,1,-1,0
"0",47,0,216,1,0,12,5,104,3,371,2
"0",54,0,349,1,0,12,5,176,2,175,1
"0",52,0,23552,1,0,12,5,507,1,-1,0
"0",38,0,-90,0,1,12,5,242,1,-1,0
"0",33,0,12,1,0,12,5,137,1,-1,0
"0",43,0,1076,1,0,12,5,223,1,363,1
"0",45,0,491,1,1,12,5,63,5,370,1
"0",31,0,43,1,0,12,5,137,1,-1,0
"0",33,0,1034,1,0,12,5,23,6,295,6
"0",40,0,210,1,0,12,5,22,4,-1,0
"0",34,0,1599,1,0,12,5,59,3,-1,0
"1",31,0,2,1,1,12,5,703,4,-1,0
"0",31,0,2190,1,0,12,5,25,6,258,18
"0",32,0,-410,1,1,12,5,179,3,-1,0
"0",40,0,1729,1,0,12,5,85,1,-1,0
"1",37,0,-106,1,1,12,5,690,1,-1,0
"0",53,0,-108,1,0,12,5,11,12,175,3
"1",58,0,670,1,0,12,5,1272,1,-1,0
"0",41,0,598,1,0,12,5,69,3,364,11
"0",31,0,63,1,0,12,5,256,1,-1,0
"0",50,0,289,1,0,12,5,300,5,-1,0
"0",39,0,398,1,0,12,5,256,1,-1,0
"0",50,0,173,1,0,12,5,7,5,342,15
"0",36,0,687,1,0,12,5,43,1,347,2
"0",44,0,25,1,0,12,5,244,3,-1,0
"1",48,0,-361,1,0,12,5,1062,3,349,3
"0",39,0,1403,1,1,12,5,429,2,-1,0
"0",41,0,224,1,0,12,5,22,8,-1,0
"0",31,0,17,1,0,12,5,296,1,-1,0
"0",41,0,428,1,0,12,5,92,1,-1,0
"0",43,0,323,1,1,12,5,43,3,369,2
"0",48,0,1499,1,0,12,5,17,7,-1,0
"0",60,0,-134,0,0,12,5,243,1,271,4
"1",35,0,159,1,1,12,5,826,1,-1,0
"0",29,0,135,1,0,12,5,245,1,356,1
"0",34,0,2825,1,0,12,5,198,1,-1,0
"0",33,0,1794,1,0,12,5,360,1,173,1
"0",33,0,38,1,0,12,5,139,4,371,1
"0",30,0,90,1,0,12,5,232,1,-1,0
"0",40,0,1194,1,0,12,5,517,1,173,2
"0",29,0,20,1,0,12,5,418,1,-1,0
"0",37,0,103,1,0,12,5,153,1,-1,0
"0",41,0,169,1,0,12,5,116,2,-1,0
"0",41,0,1535,1,0,12,5,261,1,363,1
"0",38,0,1616,1,0,12,5,168,5,288,3
"0",24,0,1470,1,0,12,5,212,1,-1,0
"0",29,0,7,1,0,12,5,69,3,-1,0
"0",40,0,106,1,0,12,5,23,1,370,1
"0",32,0,456,0,0,12,5,121,1,-1,0
"0",31,0,1801,1,0,12,5,306,1,-1,0
"0",30,0,265,1,0,12,5,342,1,354,2
"0",30,0,1803,1,0,12,5,202,2,-1,0
"0",48,0,556,1,0,12,5,22,1,-1,0
"0",46,0,38,1,1,12,5,455,1,-1,0
"0",35,0,449,1,0,12,5,245,1,-1,0
"0",43,0,188,1,0,12,5,58,3,347,5
"0",54,0,1012,1,0,12,5,33,3,175,2
"0",35,0,641,1,0,12,5,41,1,-1,0
"0",48,0,-440,1,1,12,5,399,1,-1,0
"0",38,0,4592,1,0,12,5,360,1,-1,0
"0",41,0,10,1,0,12,5,179,1,-1,0
"0",30,0,29,1,0,12,5,174,1,-1,0
"0",43,0,24,0,0,12,5,68,1,363,1
"0",39,0,476,1,0,12,5,212,1,349,4
"0",37,0,1573,1,0,12,5,639,3,326,10
"0",39,1,-96,1,1,12,5,38,6,-1,0
"0",43,0,-404,1,1,12,5,205,2,306,1
"0",41,0,469,1,1,12,5,344,1,-1,0
"0",43,0,1495,1,0,12,5,141,1,-1,0
"0",40,0,-48,1,0,12,5,113,1,-1,0
"1",58,0,119,1,1,12,5,985,1,-1,0
"0",48,0,94,1,0,12,5,87,2,-1,0
"0",47,0,311,1,1,12,5,238,1,301,3
"0",53,0,218,1,0,12,5,27,6,344,12
"0",49,0,666,1,0,12,5,337,1,309,6
"0",42,0,0,0,0,12,5,24,1,-1,0
"0",43,0,56,0,0,12,5,365,2,-1,0
"0",32,0,-1,1,0,12,5,37,1,-1,0
"0",30,0,8563,1,0,12,5,109,1,351,4
"0",41,0,277,1,0,12,5,152,3,351,2
"0",43,0,1324,1,0,12,5,179,5,-1,0
"0",32,0,522,1,1,12,5,272,5,258,4
"0",54,0,384,1,0,12,5,30,7,-1,0
"0",42,0,3,1,0,12,5,118,1,-1,0
"0",44,0,103,1,0,12,5,79,1,329,2
"0",32,0,51,1,0,12,5,324,1,-1,0
"1",30,0,-158,1,0,12,5,426,1,370,2
"0",34,0,-53,1,0,12,5,196,2,357,1
"0",37,0,166,1,0,12,5,132,1,-1,0
"0",33,0,496,0,0,12,5,151,1,-1,0
"0",46,0,66,1,0,12,5,211,1,364,3
"0",47,0,-337,1,1,12,5,366,1,-1,0
"0",49,0,425,1,0,12,5,816,1,342,4
"0",46,0,147,1,0,12,5,189,1,-1,0
"1",34,0,151,1,0,12,5,590,1,370,1
"0",34,0,151,1,0,12,5,131,1,361,1
"0",42,0,-411,1,0,12,5,78,5,292,3
"0",33,0,798,1,0,12,5,337,1,-1,0
"0",25,0,914,1,0,12,5,185,2,-1,0
"0",44,0,134,1,0,12,5,78,5,-1,0
"0",55,0,5709,1,0,12,5,442,1,-1,0
"0",45,0,0,1,1,12,5,36,3,172,5
"0",30,0,194,1,0,12,5,74,3,301,3
"0",30,0,3,1,1,12,5,326,2,-1,0
"0",46,0,125,1,0,12,5,81,5,-1,0
"0",48,0,2204,1,0,12,5,45,1,-1,0
"0",56,0,351,1,0,12,5,179,4,-1,0
"0",33,0,335,0,0,12,5,527,2,-1,0
"1",51,0,518,1,0,12,5,918,1,-1,0
"0",55,0,859,0,0,12,5,148,6,308,1
"0",39,0,636,1,0,12,5,15,1,-1,0
"0",36,0,339,1,0,12,5,279,1,354,1
"0",52,0,3029,1,1,12,5,65,2,285,2
"0",30,0,-529,1,0,12,5,416,4,-1,0
"0",48,0,162,1,0,12,5,83,1,368,4
"0",22,0,246,1,0,12,5,25,1,-1,0
"0",51,0,480,1,0,12,5,189,1,326,5
"0",28,0,242,1,1,12,5,256,1,349,1
"0",39,0,266,1,1,12,5,251,1,-1,0
"0",48,0,410,1,0,12,5,116,1,-1,0
"0",32,0,485,1,0,12,5,1100,2,-1,0
"0",37,0,1543,1,0,12,5,451,4,85,2
"0",31,0,-475,1,0,12,5,232,3,-1,0
"0",32,0,91,1,0,12,5,209,1,-1,0
"0",27,0,498,1,0,12,5,191,1,369,3
"0",37,0,342,1,0,12,5,340,2,175,1
"0",31,0,4978,1,0,12,5,313,1,-1,0
"0",41,0,1634,1,1,12,5,16,5,-1,0
"0",39,0,467,1,0,12,5,7,5,285,30
"0",41,0,1564,1,0,12,5,493,10,362,1
"1",39,0,5073,1,0,12,5,1182,1,286,4
"0",40,0,-244,1,0,12,5,184,3,-1,0
"0",42,0,246,1,0,12,5,360,2,-1,0
"0",48,0,315,1,0,12,5,165,1,-1,0
"0",36,0,69,1,0,12,5,61,2,369,3
"0",38,0,0,1,0,12,5,84,3,-1,0
"0",51,0,42,1,0,12,5,51,2,342,3
"0",44,0,4786,1,1,12,5,267,1,-1,0
"0",33,0,196,1,0,12,5,183,5,-1,0
"0",49,0,89,1,0,12,5,351,1,-1,0
"0",38,0,883,1,0,12,5,95,1,327,9
"0",58,0,624,1,0,12,5,393,1,-1,0
"1",39,0,607,1,0,12,5,454,2,364,3
"0",32,0,1288,1,0,12,5,286,1,-1,0
"0",32,0,1787,1,0,12,5,87,4,357,4
"0",45,0,266,1,0,12,5,277,1,-1,0
"0",51,0,-287,1,0,12,5,814,1,-1,0
"1",36,0,-308,1,0,12,5,725,1,-1,0
"0",33,0,2858,1,1,12,5,175,1,298,5
"0",45,0,353,1,0,12,5,204,1,364,1
"0",35,0,451,1,1,12,5,247,1,-1,0
"0",35,0,128,1,0,12,5,136,1,-1,0
"0",39,0,202,1,0,12,5,59,1,301,1
"0",37,0,-251,1,0,12,5,146,3,370,1
"0",37,0,3420,1,0,12,5,77,1,301,2
"0",44,0,492,1,0,12,5,56,1,361,2
"0",32,0,235,1,0,12,5,482,1,-1,0
"0",38,0,-367,1,1,12,5,354,1,-1,0
"0",36,0,5,0,0,12,5,396,1,172,3
"0",37,0,6,1,0,12,5,136,2,-1,0
"0",32,0,0,1,0,12,5,549,1,368,2
"0",39,0,175,0,0,12,5,17,1,365,2
"0",30,0,0,1,0,12,5,439,1,-1,0
"0",37,0,42,1,0,12,5,107,3,369,4
"0",28,0,-31,1,0,12,5,369,1,-1,0
"0",30,0,789,1,0,12,5,356,1,-1,0
"0",39,0,0,1,0,12,5,561,4,369,3
"0",47,0,170,1,0,12,5,175,1,-1,0
"1",47,0,367,1,0,12,5,309,1,306,4
"0",42,0,0,0,1,12,5,139,3,361,4
"0",59,0,92,1,0,12,5,139,2,350,1
"0",41,0,5548,1,0,12,5,128,2,-1,0
"1",35,0,855,1,0,12,5,549,1,300,1
"0",41,0,449,1,1,12,5,313,2,-1,0
"0",28,0,1,1,0,12,5,395,2,-1,0
"0",26,0,38,1,0,12,5,119,1,294,5
"0",40,0,1547,1,0,12,5,88,2,173,1
"0",41,0,552,1,0,12,5,463,1,-1,0
"0",31,0,439,1,0,12,5,232,2,-1,0
"0",36,0,300,1,0,12,5,57,1,342,1
"0",30,0,419,1,0,12,5,300,3,-1,0
"0",40,0,3126,1,0,12,5,200,2,-1,0
"0",31,0,1908,0,0,12,5,225,1,-1,0
"1",33,0,1240,1,0,12,5,844,1,-1,0
"0",39,0,102,1,0,12,5,293,2,-1,0
"0",40,0,226,1,0,12,5,262,2,-1,0
"0",36,0,82,1,0,12,5,137,2,-1,0
"0",34,0,210,1,1,12,5,211,2,173,1
"0",36,0,1514,1,0,12,5,387,3,-1,0
"0",28,0,1453,1,0,12,5,246,1,343,1
"0",29,0,13186,1,0,12,5,322,1,350,2
"0",35,0,10,0,1,12,5,357,1,175,4
"0",31,0,-112,1,0,12,5,584,2,-1,0
"0",32,0,1005,0,0,12,5,215,1,-1,0
"0",44,0,1380,1,0,12,5,240,1,-1,0
"0",34,0,-118,1,0,12,5,230,1,-1,0
"0",33,0,-417,0,0,12,5,337,1,347,5
"0",33,0,177,1,1,12,5,22,8,-1,0
"0",35,0,0,1,0,12,5,183,6,-1,0
"0",42,0,470,1,0,12,5,207,4,-1,0
"0",51,0,1164,1,0,12,5,100,1,369,2
"1",42,0,257,1,0,12,5,955,2,-1,0
"0",29,0,-70,1,1,12,5,146,1,356,1
"0",35,0,68,1,0,12,5,334,1,347,6
"0",30,0,0,1,0,12,5,271,1,349,4
"0",35,0,0,1,1,12,5,95,4,357,1
"0",40,0,0,1,0,12,5,223,4,258,3
"0",35,0,4135,1,0,12,5,106,4,-1,0
"1",57,0,3551,1,0,12,5,458,1,-1,0
"0",40,0,419,1,1,12,5,92,1,369,1
"0",32,0,641,1,0,12,5,148,1,-1,0
"0",56,0,373,1,0,12,5,179,1,350,1
"0",31,0,1,1,0,12,5,223,1,-1,0
"0",44,0,887,1,0,12,5,165,2,363,1
"0",41,0,3652,1,0,12,5,127,1,363,2
"0",50,0,15035,1,0,12,5,158,1,-1,0
"0",37,0,-38,1,0,12,5,165,1,175,2
"1",47,0,663,1,1,12,5,409,1,274,6
"0",45,0,1335,1,0,12,5,88,2,-1,0
"0",37,0,335,1,0,12,5,107,2,368,2
"1",38,0,895,1,0,12,5,1531,1,-1,0
"0",50,0,126,1,0,12,5,132,3,-1,0
"0",30,0,249,0,0,12,5,406,1,-1,0
"0",31,0,2581,0,0,12,5,240,1,365,2
"0",46,0,0,1,0,12,5,278,1,-1,0
"1",46,0,804,1,0,12,5,1063,2,361,1
"0",47,0,668,0,0,12,5,908,1,-1,0
"0",35,0,764,0,0,12,5,706,3,-1,0
"0",52,0,-637,1,1,12,5,161,5,174,2
"0",56,0,31,1,0,12,5,215,2,-1,0
"0",59,0,64,1,1,12,5,370,2,-1,0
"0",24,0,603,1,0,12,5,157,5,-1,0
"0",51,0,1250,1,0,12,5,209,2,-1,0
"0",60,0,18,1,1,12,5,399,4,343,1
"0",37,0,1894,1,0,12,5,1925,1,351,7
"1",42,0,-407,1,1,12,5,829,7,-1,0
"0",48,0,574,0,0,12,5,328,2,-1,0
"0",33,0,1150,1,0,12,5,109,2,-1,0
"0",41,0,139,1,0,12,5,178,3,370,1
"0",35,0,614,1,0,12,5,242,2,-1,0
"0",28,0,337,1,0,12,5,450,2,-1,0
"0",36,0,129,1,0,12,5,183,4,-1,0
"0",36,0,75,1,0,12,5,485,2,342,4
"0",49,0,1598,1,0,12,5,76,2,348,1
"0",37,0,1949,1,0,12,5,328,2,-1,0
"1",47,0,802,1,1,12,5,289,2,-1,0
"0",33,0,-634,1,1,12,5,163,2,350,1
"0",44,0,870,1,1,12,5,118,2,369,1
"0",27,0,292,1,0,12,5,53,9,362,8
"0",29,0,3872,1,0,12,5,453,2,-1,0
"1",37,0,912,1,0,12,5,637,3,328,22
"0",59,0,1575,1,0,12,5,301,3,263,11
"0",46,0,4170,1,1,12,5,118,2,357,3
"0",36,0,4986,1,0,12,5,139,2,-1,0
"0",28,0,197,1,0,12,5,32,1,-1,0
"0",58,0,1596,1,0,12,5,470,2,-1,0
"0",54,0,143,1,0,12,5,278,2,309,5
"0",43,0,-98,1,1,12,5,112,2,330,3
"0",48,0,89,1,0,12,5,34,4,-1,0
"0",57,0,785,1,0,12,5,169,1,-1,0
"1",31,0,355,1,0,12,5,609,1,-1,0
"1",38,0,3646,1,0,12,5,1710,2,286,1
"0",50,0,5816,1,0,12,5,217,1,175,2
"0",35,0,194,1,0,12,5,192,3,-1,0
"0",47,0,1044,1,0,12,5,208,6,371,1
"0",36,0,98,1,0,12,5,415,1,344,1
"0",33,0,-15,0,0,12,5,326,3,350,2
"0",50,0,15,1,0,12,5,173,2,350,7
"0",40,0,-50,1,0,12,5,306,2,350,1
"0",40,0,1116,1,0,12,5,350,5,286,2
"0",40,0,1411,1,0,12,5,224,2,357,2
"1",46,0,3,1,1,12,5,614,3,-1,0
"0",40,0,327,1,0,12,5,474,2,357,1
"0",54,0,-58,0,0,12,5,143,4,-1,0
"0",54,0,-11,1,0,12,5,168,4,-1,0
"0",45,0,-158,1,0,12,5,317,2,-1,0
"0",39,0,0,1,0,12,5,106,3,-1,0
"0",40,0,9110,1,0,12,5,234,6,174,3
"0",52,0,555,1,0,12,5,314,2,-1,0
"1",44,0,2734,1,0,12,5,897,4,-1,0
